,ACRES,ACTIVE,CAUSE,CDATE,DPRIORITY,ECOSTS,EDAMAGE,ENAME,EVENT_ID,F_CONTAIN,GPRIORITY,ITYPE,LATDEG,LATMIN,LOCATE,LONGDEG,LONGMIN,NARRATIVE,NEWACRES,PERSONNEL,REPDATE,STARTDATE,TEAMNAME,TEAMTYPE,UN_UNITID,UN_USTATE,SEQ_NUM,CY,HOUR,START_YEAR,FIRE_EVENT_ID,POO_LATITUDE,POO_LONGITUDE,AREA_MEASUREMENT,IMT_MGMT_ORG_DESC,INCTYP_IDENTIFIER,POO_STATE_NAME,INCIDENT_ID,COMPLEX_NAME,INCIDENT_NAME_CORRECTED,INCIDENT_NUMBER_CORRECTED,DISCOVERY_DATE_CORRECTED
215,1500.0,N,H,4/29/99,,,,JUNEBERRY,MN-MNS-,100.0,,WF,0.0,0.0,Roseau,0.0,0.0,wildfire,0,4.0,1999-04-29,1999-04-28,,,MNS,MN,1,1999,0.0,1999.0,MN-MNS-|1999|1,0.0,-0.0,Acres,,9851,MINNESOTA,,,,,
15496,29250.0,N,L,,,15000.0,,BLACKJACK BAY COMPLEX,GA-OKR-02004,0.0,,WF,30.0,40.0,Okefenokee NWR,82.0,17.0,"three fires (bay creek, blackjack02 and number one island) have been consolidated into one complex, named the blackjack bay complex.  all fires in the complex are being managed under confinement strategies by a fire use management team in collaboration with the greater okefenokee association of landowners.  long-term risk assessment and strategic planning are underway and firefighting resources are being assembled to meet planned contingency activities.  three areas along the refuge boundary currently have active boundary protection and contingency preparation activites underway.  structure protection actions are being taken around stephen c. foster state park.  some additional firefighting resources have been ordered from cooperators.  current fire sizes are:  bay creek 2400; blackjack02 21650; and number one island 5200.  smoke has affected several cities in florida including hilliard and callahan. preparation work was completed in expectation of fire leaving refuge boundary.",0,139.0,2002-05-06,2002-05-01,Tom Zimmerman,,OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.666666666666668,-82.28333333333333,Acres,,9851,GEORGIA,,,,,
15497,15400.0,N,H,05/08/2002,,5052000.0,,PENASCO,NM-LNF-020,65.0,1.0,WF,32.0,50.0,Southeast of Cloudcroft,105.0,37.0,demobe continues. daily meetings with local community leaders continues.  dozer line rehab has begun.  containment lines held throughout the day.  severity mapping has been completed.,0,1031.0,2002-05-06,2002-04-30,Bateman,1,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15498,600.0,N,H,,10,,,DALTON,NM-SNF-065,0.0,,WF,35.0,40.0,10 MILES NORTH OF PECOS NEW MEXICO,105.0,40.0,all residences evacuated from upper pecos canyon,0,145.0,2002-05-06,2002-05-06,TOM GONGALES,3,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15500,38000.0,N,U,05/02/2002,,,,RYAN,AZ-CNF-114,100.0,2.0,WF,31.0,31.0,16 MILES EAST OF PATAGONIA,110.0,35.0,nan,0,,2002-05-07,2002-04-29,miller,3,CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-114|2002|1,31.516666666666666,-110.58333333333333,Acres,Type 3 Team,9851,ARIZONA,,,,,
15501,400.0,N,H,,,33000.0,,TOADLENA 1,AZ-NAO-085,,,WF,36.0,17.0,"3 miles West of Toadlena, NM",109.0,3.0,nan,0,0.0,2002-05-07,2002-05-05,Dennis Teller,3,NAO,AZ,1,2002,0.0,2002.0,AZ-NAO-085|2002|1,36.28333333333333,-109.05,Acres,Type 3 Team,9851,ARIZONA,,,,,
15506,150.0,N,L,05/10/2002,30,10000.0,,LITTLE SUWANNE,FL-FNF-02018,95.0,,WF,30.0,34.0,Sandlin Bay,82.0,35.0,nan,0,9.0,2002-05-07,2002-05-01,William Foster,3,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02018|2002|1,30.566666666666666,-82.58333333333333,Acres,Type 3 Team,9851,FLORIDA,,,,,
15507,37700.0,N,L,,,24000.0,,BLACKJACK BAY COMPLEX,GA-OKR-02004,0.0,,WF,30.0,41.0,Okefenokee NWR,82.0,23.0,"three fires (bay creek, blackjack02 and number one island) have been consolidated into one complex, named the blackjack bay complex.  all fires in the complex are being managed under confinement strategies by a fire use management team in collaboration with the greater okefenokee association of landowners.  long-term risk assessment and strategic planning are underway and firefighting resources are being assembled to meet planned contingency activities.  three areas along the refuge boundary currently have active boundary protection and contingency preparation activites underway.  structure protection actions are being taken around stephen c. foster state park.  some additional firefighting resources have been ordered from cooperators.  current fire sizes are:  bay creek 3100; blackjack02 29400; and number one island 5200.  smoke has affected several cities in florida including hilliard and callahan.  preparation work continued in expetation of fire leaving refuge boundary.  stephen c.",0,154.0,2002-05-07,2002-05-01,Tom Zimmerman,,OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,,9851,GEORGIA,,,,,
15508,15400.0,N,H,05/08/2002,,5700000.0,,PENASCO,NM-LNF-020,85.0,1.0,WF,32.0,50.0,Southeast of Cloudcroft,105.0,37.0,"dozer line rehab continues; approximately 25% complete.  further evaluations revealed five additional out buildings destroyed during the major fire runs of may 1-2, 2002.  rehab and demobe.  hwys 130 and 24 are now open to traffic.",0,440.0,2002-05-07,2002-04-30,Bateman,1,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15509,585.0,N,H,11/11/2002,10,1200000.0,,DALTON,NM-SNF-065,40.0,,WF,35.0,40.0,"5 MILES NORTH OF PECOS NM, W of Hwy 63",105.0,40.0,a decrease in acreage due to more accurate gps mapping.    significant progress was made on the direct line construction.  40% of the fire is lined.  evacuation is still in effect.  some roads are still closed.  structure still threatened.,0,652.0,2002-05-07,2002-05-06,Aaron Gelobter,1,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15513,44000.0,N,L,,,270000.0,,BLACKJACK BAY COMPLEX,GA-OKR-02004,,,WF,30.0,41.0,Okefenokee NWR,82.0,23.0,"three fires (bay creek, blackjack02 and number one island) have been consolidated into one complex, named the blackjack bay complex.  all fires in the complex are being managed under confinement strategy by a unified command consisting of an interagency fire use management team, georgia forestry commission and florida division of forestry.  other members of the greater okefenokee association of landowners are also cooperating in pre-suppression efforts.  long-term risk assessment and strategic planning are underway.  four areas along the refuge boundary currently have active boundary protection, pre-suppression actions and contingency preparation actvities underway. structure protection actions are being taken around stephen c. foster state park. the park is currently closed to visitors.  some staff and water handling specialists are still present in the park.  yesterday, smoke conditions caused closure of two schools in areas west of the refuge and smoke was reported in south carolina",0,168.0,2002-05-08,2002-05-01,Tom Zimmerman,,OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,,9851,GEORGIA,,,,,
15514,15400.0,N,H,05/08/2002,,6100000.0,,PENASCO,NM-LNF-020,100.0,1.0,WF,32.0,50.0,Southeast of Cloudcroft,105.0,37.0,"final evaluations revealed one additional out building destroyed during the major fire runs of may 1-2, 2002.  rehab and demobe.",0,412.0,2002-05-08,2002-04-30,Bateman,1,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15515,804.0,N,H,05/11/2002,10,1.5,,DALTON,NM-SNF-065,70.0,,WF,35.0,40.0,5 MILES NORTH OF PECOS NEW MEXICO,105.0,40.0,"an increase in acreage was due to some firing operations and line cleanout.  significant progress was made on the direct line construction.  due to favorable night time weather and fire behavior, significant line was cleaned up and strengthened. 70 % of the fire is lined.  evacuation to be lifted at 2000 on 5/8/2002.",0,995.0,2002-05-08,2002-05-06,Aaron Gelobter,1,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15518,740.0,N,H,05/11/2002,,547225.0,,TOADLENA 1,AZ-NAO-085,75.0,1.0,WF,36.0,17.0,"3 miles West of Toadlena, NM",109.0,3.0,larry humphreys' type 1 incident management team took control of the fire at 0600. significant progress was made in constructing and strengthening control lines. the anticipated wind event has not materialized over the fire area at this time. two outbuildings suspected to have burned were confirmed today.,0,311.0,2002-05-09,2002-05-05,Larry Humphrey,1,NAO,AZ,1,2002,0.0,2002.0,AZ-NAO-085|2002|1,36.28333333333333,-109.05,Acres,Type 1 Team,9851,ARIZONA,,,,,
15521,54450.0,N,L,,10,400000.0,,BLACKJACK BAY COMPLEX,GA-OKR-02004,0.0,,WF,30.0,41.0,Okefenokee NWR,82.0,23.0,"three fires (bay creek, blackjack02 and number one island) have been consolidated into one complex, named the blackjack bay complex.  all fires in the complex are being managed under confinement strategy by a unified command consisting of an interagency fire use management team, georgia forestry commission and florida division of forestry.  other members of the greater okefenokee association of landowners are also cooperating in pre-suppression efforts.  long-term risk assessment and strategic planning are underway.  four areas along the refuge boundary currently have active boundary protection, pre-suppression actions and contingency preparation actvities underway. structure protection actions are being taken around stephen c. foster state park. the park is currently closed to visitors.  some staff and water handling specialists are still present in the park.  the bay creek fire came out of the swamp during a run this afternoon but that area has been contained to 15 acres.  blackjack",0,149.0,2002-05-09,2002-05-01,Tom Zimmerman,3,OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,Type 3 Team,9851,GEORGIA,,,,,
15522,15400.0,N,H,05/08/2002,,6500000.0,,PENASCO,NM-LNF-020,100.0,1.0,WF,32.0,50.0,Southeast of Cloudcroft,105.0,37.0,rehab and demobe. the transition plan for the type iii orginization has been completed.,0,359.0,2002-05-09,2002-04-30,Bateman,1,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15523,804.0,N,H,05/11/2002,10,2100000.0,,DALTON,NM-SNF-065,80.0,2.0,WF,35.0,40.0,10 MILES NORTH OF PECOS NEW MEXICO,105.0,40.0,the fire did not change in size today  all divisions are continuing to patrol and mop up according to the dalton fire suppression rehab and mop up plan,0,562.0,2002-05-09,2002-05-06,Aaron Gelobter,1,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15525,300.0,N,L,05/09/2002,,,,SOD HOUSE,OR-MAR-2056,50.0,,WF,42.0,23.0,25 West of Princeton,119.0,7.0,"fire was a private burn that escaped.  the fire jumped sod house road and onto national refuge lands, threatening the historical site.",0,15.0,2002-05-09,2002-05-09,R. Blacker,,MAR,OR,1,2002,0.0,2002.0,OR-MAR-2056|2002|1,42.38333333333333,-119.11666666666666,Acres,,9851,OREGON,,,,,
15527,258.0,N,L,05/10/2002,20,,,GATOR HOLE,FL-FLS-D6372,100.0,,WF,30.0,31.0,,82.0,41.0,"original fire start was 04/02/02, lightning strike, contained on 4/20/02.  mopup continued until the fire reburned on 5/1/02 burning another 70-80 acres. this fire jumped us hwy 441. district totally committed to suppression.",0,45.0,2002-05-10,2002-04-20,Mark Crow,3,FLS,FL,1,2002,0.0,2002.0,FL-FLS-D6372|2002|1,30.516666666666666,-82.68333333333334,Acres,Type 3 Team,9851,FLORIDA,,,,,
15528,766.0,N,H,05/10/2002,,839454.0,,TOADLENA 1,AZ-NAO-085,100.0,1.0,WF,36.0,17.0,"3 miles West of Toadlena, NM",109.0,3.0,the anticipated wind event arrived over the fire. winds over the fire were in excess of 50 nmph. fire lines held throughout the day. the fire was contained at 1800.,0,274.0,2002-05-10,2002-05-05,Larry Humphrey,1,NAO,AZ,1,2002,0.0,2002.0,AZ-NAO-085|2002|1,36.28333333333333,-109.05,Acres,Type 1 Team,9851,ARIZONA,,,,,
15529,680.0,N,U,05/10/2002,,200000.0,,TIVY,CA-FKU-005607,80.0,,WF,36.0,46.0,Piedra & Trimmer Springs,119.0,23.0,essential services from allied agency aircrafr ie: chp helicopter 40 allowed rapid assessment of fire condition. release of ia engines has started with final release of equipment after feeding this date at 1800.  mop-up,0,127.0,2002-05-10,2002-05-09,K. Pennington,,FKU,CA,1,2002,0.0,2002.0,CA-FKU-005607|2002|1,36.766666666666666,-119.38333333333334,Acres,,9851,CALIFORNIA,,,,,
15531,220.0,N,U,5/10/2002,,,,ROSEMARY,FL-FLS-D16317,100.0,,WF,27.0,22.0,Highlands,81.0,26.0,fire still being montiored - per division of forestry,0,3.0,2002-05-10,2002-04-10,Tim Elder,,FLS,FL,1,2002,0.0,2002.0,FL-FLS-D16317|2002|1,27.366666666666667,-81.43333333333334,Acres,,9851,FLORIDA,,,,,
15532,100.0,N,U,05/10/2002,,,,DEERFLY FIRE,FL-FLS-D18105,100.0,,WF,25.0,24.0,Florida City,80.0,27.0,this fire is still 100 acres but at 95% containment now.  winds continue to be a problem.  there is,0,8.0,2002-05-10,2002-04-21,Lewis,,FLS,FL,1,2002,0.0,2002.0,FL-FLS-D18105|2002|1,25.4,-80.45,Acres,,9851,FLORIDA,,,,,
15533,58300.0,N,L,,10,500000.0,,BLACKJACK BAY COMPLEX,GA-OKR-02004,0.0,,WF,30.0,41.0,Okefenokee NWR,82.0,23.0,"a unified command meeting made up of representatives of the greater okefenokee association of landowners (goal) occurred this afternoon to begin working out the details of an action plan that when completed will identify decision thresholds for management actions to hold the fire in the swamp on the south end.  current fire sizes are:  bay creek 8200 acres; blackjack 02 44,500 acres; number one island 5600.  fire costs include updated state cooperator costs.  smoke continues to be a concern for inhabitants in proximity to the fire area.   incident information officers are advising citizens of projected smoke impacts in advance based on predicted wind direction.  between the bay creek and blackjack fires, two and a half miles of swamp defensive line has been successfully held and burned.  spot fires are being experienced on the blackjack fire but have been successfully detected and suppressed at less than one acre.  a unified command meeting today was conducted to continue the active in",0,178.0,2002-05-10,2002-05-01,Tom Zimmerman,3,OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,Type 3 Team,9851,GEORGIA,,,,,
15534,15024.0,N,H,05/08/2002,,6650000.0,,PENASCO,NM-LNF-020,100.0,1.0,WF,32.0,50.0,Southeast of Cloudcroft,105.0,37.0,change in size is due to final mapping corrections.  rehab and demobe. the type i team transitions the fire to the type iii team at 1800 hours today.,0,175.0,2002-05-10,2002-04-30,Bateman,1,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15535,804.0,N,H,05/11/2002,10,2400000.0,,DALTON,NM-SNF-065,90.0,2.0,WF,35.0,40.0,10 MILES NORTH OF PECOS NEW MEXICO,105.0,40.0,the fire did not change in size today  fairly strong winds were experienced today. the containment lines continue to hold. demobilization continues at a steady pace.,0,336.0,2002-05-10,2002-05-06,Aaron Gelobter,1,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15538,766.0,N,H,05/10/2002,,942750.0,,TOADLENA 1,AZ-NAO-085,100.0,1.0,WF,36.0,17.0,"3 miles West of Toadlena, NM",109.0,3.0,rehabilitation of fire line was completed. the fire was turned back to the host agency today at 1800.,0,158.0,2002-05-11,2002-05-05,Larry Humphrey,1,NAO,AZ,1,2002,0.0,2002.0,AZ-NAO-085|2002|1,36.28333333333333,-109.05,Acres,Type 1 Team,9851,ARIZONA,,,,,
15539,1000.0,N,U,,,,,BOUQUET,CA-ANF-1354,25.0,,WF,34.0,34.0,5 MILES N/O SAUGUS,118.0,23.0,numerous cabins have been evacuated in bouquet canyon. there is fire on the and west side of bouquet canyon. fire contiinues to burn south towards suagus.,0,428.0,2002-05-11,2002-05-11,SCHMIDT,3,ANF,CA,1,2002,0.0,2002.0,CA-ANF-1354|2002|1,34.56666666666667,-118.38333333333334,Acres,Type 3 Team,9851,CALIFORNIA,,,,,
15540,600.0,N,U,05/10/2002,,210000.0,,TIVY,CA-FKU-005607,100.0,,WF,36.0,46.0,Piedra & Trimmer Springs,119.0,23.0,all equipment released from incident.  mop-up,0,11.0,2002-05-11,2002-05-09,K. Pennington,,FKU,CA,1,2002,0.0,2002.0,CA-FKU-005607|2002|1,36.766666666666666,-119.38333333333334,Acres,,9851,CALIFORNIA,,,,,
15541,100.0,N,U,05/10/2002,,,,SUNBURST,CA-SLU-002271,100.0,,WF,35.0,34.0,"Hwy 41 E X Yosemite Pl., NE of Creston",120.0,28.0,fire will be gps to provide an accurate fire size.   fire controlled,0,4.0,2002-05-11,2002-05-10,Jim Rutledge,,SLU,CA,1,2002,0.0,2002.0,CA-SLU-002271|2002|1,35.56666666666667,-120.46666666666667,Acres,,9851,CALIFORNIA,,,,,
15543,101.0,N,H,,,,,SQUIRREL,FL-FLS-D16-408,100.0,,WF,27.0,1.0,,81.0,22.0,"estimated loss of timber value @ $350.00 acreestimated savings includes 5000 acres of managed timber, and assorted harvesting equipmentforestry had 3.1 hrs in flight and made 38 drops05/11/2002 forestry 34 flew fire advised smokes in the black.",0,23.0,2002-05-11,2002-05-10,Tim Elder,,FLS,FL,1,2002,0.0,2002.0,FL-FLS-D16-408|2002|1,27.016666666666666,-81.36666666666666,Acres,,9851,FLORIDA,,,,,
15544,150.0,N,L,05/10/2002,30,,,LITTLE SUWANNE,FL-FNF-02018,95.0,,WF,30.0,34.0,Sandlin Bay,82.0,35.0,patrol and mop-up continues.  jackson hotshots are assigned.  patrol - mop-up continues/ jackson hotshots,0,21.0,2002-05-11,2002-05-01,William Foster,3,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02018|2002|1,30.566666666666666,-82.58333333333333,Acres,Type 3 Team,9851,FLORIDA,,,,,
15545,62200.0,N,L,,10,658000.0,,BLACKJACK BAY COMPLEX,GA-OKR-02004,0.0,,WF,30.0,41.0,Okefenokee NWR,82.0,23.0,"a unified command meeting occurred again this afternoon to begin working out the details of decision thresholds for management actions to hold the fire in the swamp on the south end.  current fire sizes are:  bay creek 9600 acres; blackjack 02 47,000 acres; number one island 5600.  fire costs include updated state cooperator costs.  smoke continues to be a concern for inhabitants in proximity to the fire area.   incident information officers are advising citizens of projected smoke impacts in advance based on predicted wind direction.  between the bay creek and blackjack fires, two and a half miles of swamp defensive line has been successfully held and burned.  spot fires are being experienced on the blackjack fire but have been successfully detected and suppressed at less than one acre.  a unified command meeting was conducted again today to continue the active interagency support this fire effort is receiving and to formalize management actions to hold the fire to swamp during a pred",0,183.0,2002-05-11,2002-05-01,Tom Zimmerman,3,OKR,GA,1,2002,0.0,2002.0,GA-OKR-02004|2002|1,30.683333333333334,-82.38333333333334,Acres,Type 3 Team,9851,GEORGIA,,,,,
15546,15024.0,N,H,05/08/2002,,,,PENASCO,NM-LNF-020,,1.0,WF,32.0,50.0,Southeast of Cloudcroft,105.0,37.0,change in size is due to final mapping corrections.  type iii team on it today.  high winds continue in the district.,0,141.0,2002-05-11,2002-04-30,Marquez,3,LNF,NM,1,2002,0.0,2002.0,NM-LNF-020|2002|1,32.833333333333336,-105.61666666666666,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15547,804.0,N,H,05/11/2002,10,2600000.0,,DALTON,NM-SNF-065,100.0,2.0,WF,35.0,40.0,10 MILES NORTH OF PECOS NEW MEXICO,105.0,40.0,the fire did not change in size today  strong winds were experienced again today. the containment lines continue to hold. demobilization continues at a steady pace.,0,261.0,2002-05-11,2002-05-06,Aaron Gelobter,1,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15548,3890.0,N,U,05/14/2002,,334911.0,,BOUQUET,CA-ANF-1354,60.0,,WF,34.0,34.0,5 MILES N/O SAUGUS,118.0,23.0,major electrical transmission lines in adjacent canyons.  numerous cabins have been evacuated in bouquet canyon.  there is still fire on the east and west side of bouquet canyon.  fire continues to burn south towards saugus.,0,812.0,2002-05-12,2002-05-11,WALKER,2,ANF,CA,1,2002,0.0,2002.0,CA-ANF-1354|2002|1,34.56666666666667,-118.38333333333334,Acres,Type 2 Team,9851,CALIFORNIA,,,,,
15549,150.0,N,L,05/12/2002,30,,,LITTLE SUWANNE,FL-FNF-02018,100.0,,WF,30.0,34.0,Sandlin Bay,82.0,35.0,nan,0,21.0,2002-05-12,2002-05-01,William Foster,3,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02018|2002|1,30.566666666666666,-82.58333333333333,Acres,Type 3 Team,9851,FLORIDA,,,,,
15551,804.0,N,H,05/11/2002,10,2720000.0,,DALTON,NM-SNF-065,100.0,2.0,WF,35.0,40.0,10 MILES NORTH OF PECOS NEW MEXICO,105.0,40.0,the fire did not change in size today  strong winds were experienced again today. cooler temperatures and higher humidity. the containment lines continue to hold. demobilization continues at a steady pace.,0,187.0,2002-05-12,2002-05-06,Jim Bedlion,3,SNF,NM,1,2002,0.0,2002.0,NM-SNF-065|2002|1,35.666666666666664,-105.66666666666667,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15553,540.0,N,U,5/13/02,,,,GARDNER 2,AZ-CNF-141,80.0,,WF,31.0,43.0,"5-6 MILES NW OF SONOITA, AZ",110.0,43.0,nan,0,167.0,2002-05-13,2002-05-13,SOUTH/LYMAN,3,CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-141|2002|1,31.716666666666665,-110.71666666666667,Acres,Type 3 Team,9851,ARIZONA,,,,,
15554,740.0,N,H,05/10/2002,,,,TOADLENA 1,AZ-NAO-085,100.0,1.0,WF,36.0,17.0,"3 miles West of Toadlena, NM",109.0,3.0,continue mop up 300 feet perimeter of th fire. resources are being demob.,0,158.0,2002-05-13,2002-05-05,Dennis Teller,3,NAO,AZ,1,2002,0.0,2002.0,AZ-NAO-085|2002|1,36.28333333333333,-109.05,Acres,Type 3 Team,9851,ARIZONA,,,,,
15555,4977.0,N,U,05/14/2002,,1487424.0,,BOUQUET,CA-ANF-1354,80.0,,WF,34.0,34.0,5 MILES N/O SAUGUS,118.0,23.0,major electrical transmission lines are being repaired.  residential cabins in bouquet canyon were reoccupied today.,0,921.0,2002-05-13,2002-05-11,WALKER,2,ANF,CA,1,2002,0.0,2002.0,CA-ANF-1354|2002|1,34.56666666666667,-118.38333333333334,Acres,Type 2 Team,9851,CALIFORNIA,,,,,
