STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE,C19WKSCL,C19WKSLO
PA,PA0379,002,Y,925231173,SHARON HILL PUBLIC LIBRARY,246 SHARON AVE,SHARON HILL,19079,2009,DELAWARE,6105863993,CE,2600,R_20,0,385,R_20,24,R_20,2021,02,00,00,00,-75.27224467,39.90660147,42,045,69752,566753,21,4028,4014,4205,37980,0,E,100,STREETADDRESS,22,0
PA,PA0380,002,Y,925231204,SPRINGFIELD TOWNSHIP LIBRARY,70 POWELL RD,SPRINGFIELD,19064,2446,DELAWARE,6105432113,CE,11660,R_20,0,1844,R_20,36,R_20,2021,02,00,00,00,-75.32955199,39.93044981,42,045,M,566753,21,4078.03,4021,4205,37980,0,E,100,STREETADDRESS,16,26
PA,PA0381,002,Y,925231233,SWARTHMORE PUBLIC LIBRARY,121 PARK AVENUE,SWARTHMORE,19081,1550,DELAWARE,6105430436,CE,5874,R_20,0,1987,R_20,32,R_20,2021,02,00,00,00,-75.34903863,39.90156895,42,045,75648,566753,21,4076,3011,4205,37980,0,E,100,POINTADDRESS,20,21
PA,PA0382,002,Y,925231294,TINICUM MEMORIAL PUB LIBRARY,620 SENECA ST,ESSINGTON,19029,1699,DELAWARE,6105219344,CE,3522,R_20,0,1528,R_20,40,R_20,2021,02,00,00,00,-75.2938,39.86889,42,045,M,566753,21,4037.01,1020,4205,37980,0,E,100,STREETADDRESS,12,22
PA,PA0383,002,Y,925231414,UPPER DARBY TOWNSHIP & SELLERS MEMORIAL FREE PUBLIC LIBRARY,76 SOUTH STATE RD,UPPER DARBY,19082,1999,DELAWARE,6107894440,CE,10778,R_20,0,1215,R_20,40,R_20,2021,02,00,00,00,-75.27357553,39.96175388,42,045,M,566753,21,4006,1009,4205,37980,0,E,100,STREETADDRESS,12,29
PA,PA0383,003,Y,925231414,UPPER DARBY MUNICIPAL BRANCH LIBRARY,501 BYWOOD AVE,UPPER DARBY,19082,2111,DELAWARE,6107347649,BR,3878,R_20,0,955,R_20,39,R_20,2021,02,00,00,00,-75.26646456,39.95904118,42,045,M,566753,21,4007,2012,4205,37980,0,E,100,POINTADDRESS,13,28
PA,PA0383,004,Y,925231414,PRIMOS BRANCH LIBRARY,409 ASHLAND AVE,SECANE,19018,2705,DELAWARE,6106228091,BR,3790,R_20,0,1119,R_20,39,R_20,2021,02,00,00,00,-75.30536707,39.91841406,42,045,M,566753,21,4015.02,2004,4205,37980,0,E,100,POINTADDRESS,13,28
PA,PA0384,002,Y,925231473,YEADON PUBLIC LIBRARY,809 LONGACRE BLVD,YEADON,19050,3398,DELAWARE,6106234090,CE,4380,R_20,0,1845,R_20,40,R_20,2021,02,00,00,00,-75.25060372,39.93611853,42,045,86968,566753,21,4021,2006,4205,37980,0,E,100,STREETADDRESS,12,30
PA,PA0385,002,Y,926510006,FREE LIBRARY OF PHILADELPHIA,1901 VINE ST,PHILADELPHIA,19103,1187,PHILADELPHIA,2156865300,CE,286556,R_20,0,2733,R_20,37,R_20,2021,02,00,00,00,-75.17107524,39.95921708,42,101,60000,1578487,11,125.02,5008,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,003,Y,52651000618,NORTHEAST REGIONAL LIBRARY,2228 COTTMAN AVENUE,PHILADELPHIA,19149,1230,PHILADELPHIA,2156850502,BR,36996,R_20,0,1332,R_20,37,R_20,2021,02,00,00,00,-75.06145729,40.04857856,42,101,60000,1578487,11,314.01,3005,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,004,Y,52651000618,JOSEPH E COLEMAN NORTHWEST REGIONAL LIBRARY,68 W. CHELTEN AVENUE,PHILADELPHIA,19144,2702,PHILADELPHIA,2156852156,BR,19117,R_20,0,1344,R_20,37,R_20,2021,02,00,00,00,-75.17628409,40.03431826,42,101,60000,1578487,11,241,1000,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,005,Y,52651000618,LUCIEN E BLACKWELL WEST PHILADELPHIA REGIONAL LIBRARY,125 S. 52ND STREET,PHILADELPHIA,19139,3408,PHILADELPHIA,2156857426,BR,15063,R_20,0,1394,R_20,37,R_20,2021,02,00,00,00,-75.22534705,39.95754288,42,101,60000,1578487,11,85,2001,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,006,Y,923460093,ANDORRA BRANCH LIBRARY,705 E CATHEDRAL RD,PHILADELPHIA,19128,2106,PHILADELPHIA,6106425187,BR,8235,R_20,0,1540,R_20,37,R_20,2021,02,00,00,00,-75.23621805,40.06496283,42,101,60000,1578487,11,384,1013,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,008,Y,52651000618,BUSTLETON AVENUE BRANCH LIBRARY,10199 BUSTLETON AVENUE,PHILADELPHIA,19116,M,PHILADELPHIA,2156850472,BR,9170,R_20,0,1360,R_20,37,R_20,2021,02,00,00,00,-75.02642204,40.10785777,42,101,60000,1578487,11,359,2014,4202,37980,0,E,100,STREETADDRESS,15,0
PA,PA0385,009,Y,52651000618,CHESTNUT HILL BRANCH LIBRARY,8711 GERMANTOWN AVENUE,PHILADELPHIA,19118,2716,PHILADELPHIA,2156859290,BR,9711,R_20,0,1306,R_20,37,R_20,2021,02,00,00,00,-75.20950693,40.07756419,42,101,60000,1578487,11,387,1014,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,011,Y,52651000618,CECIL B MOORE BRANCH LIBRARY,2320 W. CECIL B. MOORE AVENUE,PHILADELPHIA,19121,2927,PHILADELPHIA,2156852766,BR,8550,R_20,0,1348,R_20,37,R_20,2021,02,00,00,00,-75.17328982,39.98065589,42,101,60000,1578487,11,149,1008,4203,37980,0,E,99.04,POINTADDRESS,15,0
PA,PA0385,012,Y,52651000618,EASTWICK BRANCH LIBRARY,2851 ISLAND AVENUE,PHILADELPHIA,19153,2314,PHILADELPHIA,2156854170,BR,6545,R_20,0,1382,R_20,37,R_20,2021,02,00,00,00,-75.24052861,39.9059,42,101,60000,1578487,11,60,1019,4205,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,013,Y,52651000618,FALLS OF SCHUYLKILL BRANCH LIBRARY,3501 MIDVALE AVENUE,PHILADELPHIA,19129,1617,PHILADELPHIA,2156852093,BR,8032,R_20,0,1417,R_20,37,R_20,2021,02,00,00,00,-75.19207978,40.01403912,42,101,60000,1578487,11,207.02,2010,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,014,Y,52651000618,FISHTOWN COMMUNITY BRANCH LIBRARY,1217 E. MONTGOMERY AVENUE,PHILADELPHIA,19125,3445,PHILADELPHIA,2156859990,BR,3059,R_20,0,1045,R_20,37,R_20,2021,02,00,00,00,-75.12733277,39.97184907,42,101,60000,1578487,11,158,3010,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,015,Y,52651000618,FOX CHASE BRANCH LIBRARY,501 RHAWN STREET,PHILADELPHIA,19111,2504,PHILADELPHIA,2156850547,BR,9081,R_20,0,1319,R_20,37,R_20,2021,02,00,00,00,-75.08195817,40.07649771,42,101,60000,1578487,11,341,4013,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,016,Y,52651000618,FRANKFORD BRANCH LIBRARY,4634 FRANKFORD AVENUE,PHILADELPHIA,19124,5804,PHILADELPHIA,2156851473,BR,11852,R_20,0,1297,R_20,37,R_20,2021,02,00,00,00,-75.08487055,40.01551094,42,101,60000,1578487,11,300,4017,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,018,Y,52651000618,GREATER OLNEY BRANCH LIBRARY,5501 N. 5TH STREET,PHILADELPHIA,19120,2805,PHILADELPHIA,2156852845,BR,10420,R_20,0,1317,R_20,37,R_20,2021,02,00,00,00,-75.13077949,40.03506471,42,101,60000,1578487,11,274.01,3002,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,020,Y,52651000618,HADDINGTON BRANCH LIBRARY,446 N. 65TH STREET,PHILADELPHIA,19151,4003,PHILADELPHIA,2156851970,BR,10142,R_20,0,843,R_20,37,R_20,2021,02,00,00,00,-75.24926984,39.97055138,42,101,60000,1578487,11,100,2003,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,023,Y,52651000618,KATHARINE DREXEL BRANCH LIBRARY,11099 KNIGHTS ROAD,PHILADELPHIA,19154,3516,PHILADELPHIA,2156859383,BR,9421,R_20,0,1396,R_20,37,R_20,2021,02,00,00,00,-74.97382198,40.08424511,42,101,60000,1578487,11,362.03,1004,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,024,Y,52651000618,KENSINGTON BRANCH LIBRARY,104 W. DAUPHIN STREET,PHILADELPHIA,19133,3701,PHILADELPHIA,2156859996,BR,5595,R_20,0,1323,R_20,37,R_20,2021,02,00,00,00,-75.13262736,39.98483553,42,101,60000,1578487,11,162,2000,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,026,Y,52651000618,LAWNCREST BRANCH LIBRARY,6098 RISING SUN AVENUE,PHILADELPHIA,19111,6009,PHILADELPHIA,2156850549,BR,7421,R_20,0,1575,R_20,37,R_20,2021,02,00,00,00,-75.09965554,40.0460756,42,101,60000,1578487,11,305.02,1004,4202,37980,0,E,100,STREETADDRESS,15,0
PA,PA0385,028,Y,52651000618,LOGAN BRANCH LIBRARY,1333 WAGNER AVENUE,PHILADELPHIA,19141,2916,PHILADELPHIA,2156859156,BR,12229,R_20,0,1410,R_20,37,R_20,2021,02,00,00,00,-75.1452205,40.03154896,42,101,60000,1578487,11,282,2004,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,029,Y,52651000618,LOVETT MEMORIAL BRANCH LIBRARY,6945 GERMANTOWN AVENUE,PHILADELPHIA,19119,2115,PHILADELPHIA,2156852095,BR,12199,R_20,0,1561,R_20,37,R_20,2021,02,00,00,00,-75.18774332,40.05637469,42,101,60000,1578487,11,255,3009,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,030,Y,52651000618,MCPHERSON SQUARE BRANCH LIBRARY,601 E. INDIANA AVENUE,PHILADELPHIA,19134,3042,PHILADELPHIA,2156859995,BR,9815,R_20,0,1348,R_20,37,R_20,2021,02,00,00,00,-75.11906444,39.99406689,42,101,60000,1578487,11,177.01,1006,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,031,Y,52651000618,CHARLES DURHAM BRANCH LIBRARY,3320 HAVERFORD AVENUE,PHILADELPHIA,19101,2021,PHILADELPHIA,2156857436,BR,3988,R_20,0,1361,R_20,37,R_20,2021,02,00,00,00,-75.19118703,39.96408269,42,101,60000,1578487,11,109,2004,4203,37980,0,E,99.58,POINTADDRESS,15,0
PA,PA0385,032,Y,52651000618,NICETOWN-TIOGA BRANCH LIBRARY,3720 N. BROAD STREET,PHILADELPHIA,19140,3608,PHILADELPHIA,2156859790,BR,9670,R_20,0,1327,R_20,37,R_20,2021,02,00,00,00,-75.15109714,40.00994436,42,101,60000,1578487,11,201.02,1000,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,033,Y,52651000618,OAK LANE BRANCH LIBRARY,6614 N. 12TH STREET,PHILADELPHIA,19126,3201,PHILADELPHIA,2156852848,BR,8071,R_20,0,1380,R_20,37,R_20,2021,02,00,00,00,-75.13748451,40.05452975,42,101,60000,1578487,11,268,2007,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,034,Y,52651000618,OVERBROOK PARK BRANCH LIBRARY,7422 HAVERFORD AVENUE,PHILADELPHIA,19151,2926,PHILADELPHIA,2156850182,BR,10724,R_20,0,1391,R_20,37,R_20,2021,02,00,00,00,-75.26390071,39.97623737,42,101,60000,1578487,11,98.01,2009,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,035,Y,52651000618,PASCHALVILLE BRANCH LIBRARY,6942 WOODLAND AVENUE,PHILADELPHIA,19142,1823,PHILADELPHIA,2156852662,BR,8984,R_20,0,1351,R_20,37,R_20,2021,02,00,00,00,-75.24113538,39.92076342,42,101,60000,1578487,11,63,4003,4205,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,036,Y,52651000618,"THOMAS F DONATUCCI, SR., BRANCH",1935 SHUNK,PHILADELPHIA,19145,4295,PHILADELPHIA,2156851755,BR,8991,R_20,0,1379,R_20,37,R_20,2021,02,00,00,00,-75.18015896,39.91933904,42,101,60000,1578487,11,38,1004,4205,37980,0,E,98.63,POINTADDRESS,15,0
PA,PA0385,038,Y,52651000618,QUEEN MEMORIAL LIBRARY,1201 S. 23RD STREET,PHILADELPHIA,19146,4260,PHILADELPHIA,2156851899,BR,4800,R_20,0,1367,R_20,37,R_20,2021,02,00,00,00,-75.18184012,39.93788375,42,101,60000,1578487,11,20,1011,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,040,Y,52651000618,SOUTH PHILADELPHIA BRANCH LIBRARY,1700 S. BROAD STREET,PHILADELPHIA,19145,2340,PHILADELPHIA,2156851866,BR,12000,R_20,0,1521,R_20,37,R_20,2021,02,00,00,00,-75.16873727,39.92886373,42,101,60000,1578487,11,29,1007,4205,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,041,Y,52651000618,CHARLES SANTORE BRANCH LIBRARY,932 S. 7TH STREET,PHILADELPHIA,19147,2932,PHILADELPHIA,2156861766,BR,7950,R_20,0,1367,R_20,37,R_20,2021,02,00,00,00,-75.15508961,39.93701719,42,101,60000,1578487,11,24,1005,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,043,Y,52651000618,FUMO FAMILY BRANCH LIBRARY,2437 BROAD STREET,PHILADELPHIA,19148,3508,PHILADELPHIA,2156851758,BR,5289,R_20,0,1395,R_20,37,R_20,2021,02,00,00,00,-75.17054918,39.92006376,42,101,60000,1578487,11,40.02,4004,4205,37980,0,E,99.62,STREETADDRESS,15,0
PA,PA0385,044,Y,52651000618,ROXBOROUGH BRANCH LIBRARY,6245 RIDGE AVENUE,PHILADELPHIA,19128,2630,PHILADELPHIA,2156852550,BR,9215,R_20,0,1299,R_20,37,R_20,2021,02,00,00,00,-75.21831548,40.03647907,42,101,60000,1578487,11,212,1007,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,045,Y,52651000618,TACONY BRANCH LIBRARY,6742 TORRESDALE AVENUE,PHILADELPHIA,19135,2416,PHILADELPHIA,2156858755,BR,14600,R_20,0,1356,R_20,37,R_20,2021,02,00,00,00,-75.04507973,40.02504305,42,101,60000,1578487,11,325,2026,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,046,Y,52651000618,TORRESDALE BRANCH LIBRARY,3079 HOLME AVENUE,PHILADELPHIA,19136,1101,PHILADELPHIA,2156850494,BR,10464,R_20,0,1374,R_20,37,R_20,2021,02,00,00,00,-75.01582504,40.05664744,42,101,60000,1578487,11,348.01,2010,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,047,Y,52651000618,WADSWORTH AVENUE BRANCH LIBRARY,1500 WADSWORTH AVENUE,PHILADELPHIA,19150,1616,PHILADELPHIA,2156859293,BR,5943,R_20,0,1390,R_20,37,R_20,2021,02,00,00,00,-75.17384705,40.07916404,42,101,60000,1578487,11,259,1005,4203,37980,0,E,99.62,POINTADDRESS,15,0
PA,PA0385,049,Y,52651000618,WELSH ROAD BRANCH LIBRARY,9233 ROOSEVELT BOULEVARD,PHILADELPHIA,19114,2205,PHILADELPHIA,2156850498,BR,10400,R_20,0,1383,R_20,37,R_20,2021,02,00,00,00,-75.03314683,40.07581522,42,101,60000,1578487,11,346,2004,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,050,Y,52651000618,WEST OAK LANE BRANCH LIBRARY,2000 WASHINGTON LANE,PHILADELPHIA,19138,1344,PHILADELPHIA,2156852843,BR,9973,R_20,0,1397,R_20,37,R_20,2021,02,00,00,00,-75.15788992,40.06737808,42,101,60000,1578487,11,263.02,3007,4203,37980,0,E,99.62,POINTADDRESS,15,0
PA,PA0385,051,Y,52651000618,WHITMAN BRANCH LIBRARY,200 SNYDER AVENUE,PHILADELPHIA,19148,2620,PHILADELPHIA,2156851754,BR,6673,R_20,0,1384,R_20,37,R_20,2021,02,00,00,00,-75.15030103,39.92185868,42,101,60000,1578487,11,42.01,2000,4205,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,052,Y,52651000618,WIDENER BRANCH LIBRARY,2808 W. LEHIGH AVENUE,PHILADELPHIA,19132,3130,PHILADELPHIA,2156859799,BR,9945,R_20,0,1399,R_20,37,R_20,2021,02,00,00,00,-75.17731506,39.99686704,42,101,60000,1578487,11,169.01,3001,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,385,Y,52651000618,BUSHROD BRANCH LIBRARY,6304 CASTOR AVENUE,PHILADELPHIA,19149,2731,PHILADELPHIA,2156851471,BR,10093,R_20,0,1378,R_20,37,R_20,2021,02,00,00,00,-75.07841933,40.03847589,42,101,60000,1578487,11,311.01,3012,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,386,Y,52651000618,HAVERFORD AVENUE BRANCH LIBRARY,5543 HAVERFORD AVENUE,PHILADELPHIA,19139,1432,PHILADELPHIA,2156851964,BR,6372,R_20,0,1424,R_20,37,R_20,2021,02,00,00,00,-75.23116839,39.96733493,42,101,60000,1578487,11,102,2005,4203,37980,0,E,100,STREETADDRESS,15,0
PA,PA0385,387,Y,52651000618,"BLANCHE A NIXON BRANCH, COBBS CREEK",5800 COBBS CREEK PARKWAY,PHILADELPHIA,19143,3036,PHILADELPHIA,2156851973,BR,9807,R_20,0,1318,R_20,37,R_20,2021,02,00,00,00,-75.24157115,39.94598624,42,101,60000,1578487,11,82,3007,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,388,Y,52651000618,HOLMESBURG BRANCH LIBRARY,7810 FRANKFORD AVENUE,PHILADELPHIA,19136,3047,PHILADELPHIA,2156858756,BR,8087,R_20,0,1370,R_20,37,R_20,2021,02,00,00,00,-75.03091674,40.04047011,42,101,60000,1578487,11,331.02,3007,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,389,Y,52651000618,KINGSESSING BRANCH LIBRARY,1201 S. 51ST STREET,PHILADELPHIA,19143,4353,PHILADELPHIA,2156852690,BR,8858,R_20,0,1394,R_20,37,R_20,2021,02,00,00,00,-75.21891477,39.94241166,42,101,60000,1578487,11,74,4000,4203,37980,0,E,100,STREETADDRESS,15,0
PA,PA0385,390,Y,52651000618,LILLIAN MARRERO BRANCH LIBRARY,601 W. LEHIGH AVENUE,PHILADELPHIA,19133,2245,PHILADELPHIA,2156859794,BR,19120,R_20,0,1404,R_20,37,R_20,2021,02,00,00,00,-75.14255808,39.99241038,42,101,60000,1578487,11,175,3003,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,391,Y,52651000618,PHILADELPHIA CITY INSTITUTE LIBRARY,1905 LOCUST STREET,PHILADELPHIA,19103,5730,PHILADELPHIA,2156856621,BR,9512,R_20,0,1126,R_20,37,R_20,2021,02,00,00,00,-75.17309085,39.94934063,42,101,60000,1578487,11,8.03,4000,4203,37980,0,E,100,STREETADDRESS,15,0
PA,PA0385,392,Y,52651000618,RAMONITA G DERODRIGUEZ BRANCH LIBRARY,600 W. GIRARD AVENUE,PHILADELPHIA,19123,1311,PHILADELPHIA,2156861768,BR,9465,R_20,0,1362,R_20,37,R_20,2021,02,00,00,00,-75.14687098,39.9703925,42,101,60000,1578487,11,141,1023,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,393,Y,52651000618,RICHMOND BRANCH LIBRARY,2987 ALMOND STREET,PHILADELPHIA,19134,4955,PHILADELPHIA,2156859992,BR,9672,R_20,0,1374,R_20,37,R_20,2021,02,00,00,00,-75.10847047,39.98300898,42,101,60000,1578487,11,180.02,3017,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,394,Y,52651000618,WALNUT STREET WEST BRANCH LIBRARY,3927 WALNUT STREET,PHILADELPHIA,19104,3608,PHILADELPHIA,2156857671,BR,9697,R_20,0,1532,R_20,37,R_20,2021,02,00,00,00,-75.20183786,39.9540666,42,101,60000,1578487,11,88.02,5000,4203,37980,0,E,100,STREETADDRESS,15,0
PA,PA0385,395,Y,52651000618,WYNNEFIELD BRANCH LIBRARY,5325 OVERBROOK AVENUE,PHILADELPHIA,19131,1452,PHILADELPHIA,2156850298,BR,13586,R_20,0,1361,R_20,37,R_20,2021,02,00,00,00,-75.23346451,39.99491455,42,101,60000,1578487,11,120,1011,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,396,Y,52651000618,WYOMING BRANCH LIBRARY,231 E. WYOMING AVENUE,PHILADELPHIA,19120,4439,PHILADELPHIA,2156859158,BR,9623,R_20,0,1378,R_20,37,R_20,2021,02,00,00,00,-75.12093997,40.02116697,42,101,60000,1578487,11,288,2003,4202,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,398,Y,52651000618,DAVID COHEN OGONTZ BRANCH,6017 OGONTZ AVENUE,PHILADELPHIA,19141,1311,PHILADELPHIA,2156853566,BR,3880,R_20,0,1359,R_20,37,R_20,2021,02,00,00,00,-75.15102254,40.04714701,42,101,60000,1578487,11,278,4005,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0385,399,Y,52651000618,INDEPENDENCE BRANCH LIBRARY,18 S. 7TH STREET,PHILADELPHIA,19106,2314,PHILADELPHIA,2156851633,BR,7736,R_20,0,1376,R_20,37,R_20,2021,02,00,00,00,-75.15218276,39.95021437,42,101,60000,1578487,11,5,3000,4203,37980,0,E,100,POINTADDRESS,15,0
PA,PA0386,002,Y,927040093,BADEN MEMORIAL LIBRARY,385 STATE ST,BADEN,15005,1946,BEAVER,7248693960,CE,1346,R_20,0,1125,R_20,40,R_20,2021,02,00,00,00,-80.22852643,40.63537858,42,007,03736,162575,21,6037,3027,4217,38300,0,E,100,POINTADDRESS,12,8
PA,PA0387,002,Y,927040123,BEAVER AREA MEMORIAL LIBRARY,100 COLLEGE AVE,BEAVER,15009,2704,BEAVER,7247751132,CE,11700,R_20,0,1909,R_20,35,R_20,2021,02,00,00,00,-80.30215072,40.6921472,42,007,04688,162575,21,6023,1026,4217,38300,0,E,100,POINTADDRESS,17,0
PA,PA0389,002,Y,927041053,CARNEGIE FREE LIBRARY-MIDLAND,61 NINTH ST,MIDLAND,15059,1528,BEAVER,7246438980,CE,2610,R_20,0,1016,R_20,36,R_20,2021,02,00,00,00,-80.45037605,40.63675473,42,007,49184,162575,31,6028,1013,4217,38300,0,E,100,POINTADDRESS,16,2
PA,PA0390,002,Y,927041113,NEW BRIGHTON PUBLIC LIBRARY,1021 3RD AVE,NEW BRIGHTON,15066,2011,BEAVER,7248467991,CE,2412,R_20,0,1456,R_20,36,R_20,2021,02,00,00,00,-80.31176074,40.7325779,42,007,53288,162575,21,6054,3046,4217,38300,0,E,100,POINTADDRESS,16,0
PA,PA0391,002,Y,928030033,APOLLO MEMORIAL LIBRARY,219 NORTH PENNSYLVANIA AVE,APOLLO,15613,1371,ARMSTRONG,7244784214,CE,3120,R_20,0,1209,R_20,41,R_20,2021,02,00,00,00,-79.56596985,40.58370235,42,005,02720,64162,21,9515,4009,4215,38300,0,E,100,POINTADDRESS,11,18
PA,PA0392,002,Y,928030393,FORD CITY PUBLIC LIBRARY,1136 FOURTH AVE,FORD CITY,16226,1202,ARMSTRONG,7247633591,CE,3822,R_20,0,1001,R_20,41,R_20,2021,02,00,00,00,-79.52868932,40.77368233,42,005,26512,64162,32,9510,1019,4215,38300,0,E,100,POINTADDRESS,11,3
PA,PA0394,002,Y,928030573,KITTANNING PUBLIC LIBRARY,280 N JEFFERSON ST,KITTANNING,16201,1368,ARMSTRONG,7245431383,CE,5225,R_20,0,1125,R_20,41,R_20,2021,02,00,00,00,-79.52206284,40.81651419,42,005,40040,64162,32,9511,6009,4215,38300,0,E,100,POINTADDRESS,11,23
PA,PA0396,002,Y,928320153,BLAIRSVILLE PUBLIC LIBRARY,113 N. WALNUT ST.,BLAIRSVILLE,15717,1347,INDIANA,7244596077,CE,3900,R_20,0,309,R_20,11,R_20,2021,02,00,00,00,-79.26473494,40.43196546,42,063,06904,83664,31,9621,3017,4215,26860,1,E,100,STREETADDRESS,41,0
PA,PA0397,002,Y,928320663,INDIANA FREE LIBRARY INC,845 PHILADELPHIA ST,INDIANA,15701,3907,INDIANA,7244658841,CE,15208,R_20,0,427,R_20,10,R_20,2021,02,00,00,00,-79.15521192,40.62303733,42,063,36816,83664,32,9610,2041,4215,26860,1,E,100,STREETADDRESS,41,0
PA,PA0399,002,Y,929540033,ASHLAND PUBLIC LIBRARY,1229 CENTRE ST,ASHLAND,17921,1207,SCHUYLKILL,5708753175,CE,1616,R_20,0,1970,R_20,40,R_20,2021,02,00,00,00,-76.34666809,40.78175671,42,107,03264,140709,32,10,2058,4209,39060,1,E,100,POINTADDRESS,12,33
PA,PA0401,002,Y,929540665,TRI VALLEY FREE PUBLIC LIBRARY,633 EAST MAIN ST,HEGINS,17938,9303,SCHUYLKILL,5706828922,CE,1800,R_20,0,1848,R_20,40,R_20,2021,02,00,00,00,-76.49954495,40.651349,42,107,33576,140709,42,12,2019,4209,39060,1,E,100,POINTADDRESS,12,29
PA,PA0402,002,Y,929540783,MAHANOY CITY PUBLIC LIBRARY,17-19 WEST MAHANOY ST.,MAHANOY CITY,17948,2615,SCHUYLKILL,5707731610,CE,4144,R_20,0,1680,R_20,40,R_20,2021,02,00,00,00,-76.14180054,40.81120501,42,107,46592,140709,32,5,4019,4209,39060,1,E,99.56,POINTADDRESS,12,7
PA,PA0403,002,Y,929540933,MINERSVILLE PUBLIC LIBRARY,220 S FOURTH ST,MINERSVILLE,17954,1104,SCHUYLKILL,5705445196,CE,2200,R_20,0,1520,R_20,40,R_20,2021,02,00,00,00,-76.26471339,40.69079588,42,107,50088,140709,32,15,3007,4209,39060,1,E,100,STREETADDRESS,12,32
PA,PA0404,002,Y,929541173,ORWIGSBURG AREA FR PUB LIBRARY,216 W. INDEPENDENCE ST,ORWIGSBURG,17961,2134,SCHUYLKILL,5703661638,CE,5100,R_20,0,2260,R_20,41,R_20,2021,02,00,00,00,-76.10330355,40.65433702,42,107,57184,140709,31,31,2036,4209,39060,1,E,100,POINTADDRESS,11,31
PA,PA0405,002,Y,929541382,POTTSVILLE FREE PUBLIC LIBRARY,215 W MARKET ST,POTTSVILLE,17901,4304,SCHUYLKILL,5706228880,CE,29733,R_20,0,2498,R_20,41,R_20,2021,02,00,00,00,-76.1969989,40.68513817,42,107,62432,140709,32,19.02,2011,4209,39060,1,E,100,POINTADDRESS,11,4
PA,PA0407,002,Y,929541563,SCHUYLKILL HAVEN FR PUB LIB,104 SAINT JOHN ST,SCHUYLKILL HAVEN,17972,1614,SCHUYLKILL,5703850542,CE,9016,R_20,0,1786,R_20,38,R_20,2021,02,00,00,00,-76.17098725,40.62814781,42,107,68312,140709,32,33,4016,4209,39060,1,E,100,POINTADDRESS,14,38
PA,PA0408,002,Y,929541623,SHENANDOAH AREA FREE PUBLIC LIBRARY,15 WEST WASHINGTON STREET,SHENANDOAH,17976,1708,SCHUYLKILL,5704629829,CE,1421,R_20,0,1633,R_20,40,R_20,2021,02,00,00,00,-76.20284879,40.82328015,42,107,70056,140709,32,6.01,1000,4209,39060,1,E,100,POINTADDRESS,12,31
